10-29 08:59 INFO     Tests.py:20  : [CP1] Executing tests for checkpoint 1.
10-29 08:59 INFO     ParseUpdates.py:29  : Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     ParseUpdates.py:30  : Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:28  : [CP1] Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     Tests.py:30  : [CP1] Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380210 | 48 announcements | 28 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380211 | 19 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380212 | 34 announcements | 29 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380213 | 46 announcements | 30 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380214 | 34 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380215 | 44 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380216 | 22 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380217 | 11 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380218 | 8 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380219 | 8 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380220 | 15 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380221 | 18 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380222 | 97 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380223 | 4 announcements | 13 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380224 | 46 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380231 | 413 announcements | 208 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380232 | 72 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380233 | 141 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380234 | 6 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380235 | 27 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380236 | 174 announcements | 16 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380237 | 51 announcements | 19 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380238 | 192 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380239 | 35 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380240 | 96 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380241 | 69 announcements | 20 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380242 | 37 announcements | 182 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380243 | 63 announcements | 24 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380244 | 46 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380245 | 43 announcements | 33 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380246 | 13 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380247 | 195 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380248 | 16 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380249 | 11 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380250 | 180 announcements | 19 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380251 | 8 announcements | 9 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380252 | 67 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380253 | 24 announcements | 25 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380254 | 43 announcements | 26 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380255 | 32 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380256 | 130 announcements | 20 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380257 | 72 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380258 | 195 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380259 | 150 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380260 | 76 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380261 | 112 announcements | 24 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380262 | 146 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380263 | 189 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380264 | 31 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380265 | 3 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380266 | 268 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380267 | 80 announcements | 33 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380268 | 23 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380269 | 216 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380270 | 12 announcements | 16 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380271 | 43 announcements | 22 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380272 | 53 announcements | 26 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380273 | 23 announcements | 27 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380274 | 26 announcements | 15 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380275 | 27 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380276 | 49 announcements | 17 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380277 | 21 announcements | 3 withdrawals
